date,slot,row_type,prodcode,prodname,md,bpu,brand,category,UV,PV,cust,ord,qty,rev,h_UV,h_PV,h_cust,h_ord,h_qty,h_rev
2026-02-16,오전,SLOT,DLCO4D007I2,[클리어런스][캐시미어100%] 베이지 헤링본 더블버튼 하프 코트,윤여은(yye),e-영업2,닥스,여성,74,139,0,0,0,0,57,68,,,,
2026-02-16,오후,SLOT,DMTS5C301G2,그레이 체크 카라 티셔츠,이상희(ray),e-영업1,닥스,남성,10,22,1,1,1,144727.272727273,9,11,1,1,1,144727.272727273
2026-02-17,Total,TOTAL, , , , , , ,57,111,1,1,1,42909.0909090909,46,54,1,1,1,42909.0909090909
2026-02-17,오전,SLOT,IESW5F504G2,케이블 라운드 니트 그레이,허화연(h.hwayeon),e-영업1,일꼬르소,남성,43,87,1,1,1,42909.0909090909,32,38,1,1,1,42909.0909090909
2026-02-17,오후,SLOT,DMTS5D301W2,[아울렛특가] 브라운 기모 카라 플라켓 컬러블럭 티셔츠,이상희(ray),e-영업1,닥스,남성,14,24,0,0,0,0,14,16,,,,
2026-02-18,Total,TOTAL, , , , , , ,113,235,3,3,3,724772.727272727,77,83,2,2,2,94090.9090909091
2026-02-18,오전,SLOT,IETS5F201CG,워시드 에센셜 스웻 셔츠 차콜 그레이,허화연(h.hwayeon),e-영업1,일꼬르소,남성,53,89,2,2,2,94090.9090909091,34,34,2,2,2,94090.9090909091
2026-02-18,오후,SLOT,DLJU5D993P3,핑크 후드 숏 구스 다운,윤여은(yye),e-영업1,닥스,여성,61,146,1,1,1,630681.818181818,44,49,,,,
2026-02-19,Total,TOTAL, , , , , , ,112,208,2,2,2,490909.090909091,102,111,2,2,2,490909.090909091
2026-02-19,오전,SLOT,JNSW4D011I3,[클리어런스]다크베이지 투톤 컬러 하프넥 집업 가디건,허화연(h.hwayeon),e-영업2,질스튜어트 뉴욕,남성,78,145,2,2,2,490909.090909091,74,80,2,2,2,490909.090909091
2026-02-19,오후,SLOT,WSSW4DC94N2,[클리어런스][스테디셀러][울100%] 네이비 라운드넥 케이블 가디건,윤여은(yye),e-영업2,헤지스,여성,35,63,0,0,0,0,29,31,,,,
2026-02-20,Total,TOTAL, , , , , , ,127,244,0,0,0,0,88,103,,,,
2026-02-20,오전,SLOT,DMTS5C301N2,네이비 체크 카라 티셔츠,이상희(ray),e-영업1,닥스,남성,12,17,0,0,0,0,9,9,,,,
2026-02-20,오후,SLOT,WSCO4D905BK,[클리어런스][스테디셀러][캐시미어] 블랙 더블버튼 하프 피코트,윤여은(yye),e-영업2,헤지스,여성,115,227,0,0,0,0,79,94,,,,
2026-02-21,Total,TOTAL, , , , , , ,90,148,1,1,2,100181.818181818,87,97,1,1,2,100181.818181818
2026-02-21,오전,SLOT,DMTS5C501CG,[닥스훈트] 차콜그레이 체크 플라켓 카라 티셔츠,이상희(ray),e-영업1,닥스,남성,23,29,0,0,0,0,22,22,,,,
2026-02-21,오후,SLOT,G269XX02021,에센스 실버(W) FULL 이터니티 가드링 반지 1.5mm HL4R58425W9,박세미(sm.park),e-영업3,이에르 로르,잡화,68,119,1,1,2,100181.818181818,66,75,1,1,2,100181.818181818
2026-02-22,Total,TOTAL, , , , , , ,136,246,3,3,3,512454.545454545,102,113,,,,
2026-02-22,오전,SLOT,WSSW4DC01BK,[클리어런스][스테디셀러][캐시미어100%] 블랙 터틀넥 스웨터,윤여은(yye),e-영업2,헤지스,여성,125,231,3,3,3,512454.545454545,93,102,,,,
2026-02-22,오후,SLOT,DMTS5D502W2,[아울렛특가] [닥스훈트] 브라운 마이크로 패턴 카라 티셔츠,이상희(ray),e-영업1,닥스,남성,11,15,0,0,0,0,9,11,,,,
2026-02-23,Total,TOTAL, , , , , , ,149,244,1,1,1,132636.363636364,105,115,,,,
2026-02-23,오전,SLOT,DLDR5DP91W3,[D-PLEATS] 브라운 소프트 플리츠 (탑+드레스),윤여은(yye),e-영업1,닥스,여성,70,96,0,0,0,0,40,42,,,,
2026-02-23,오후,SLOT,WSSW4D810G1,[클리어런스][스테디셀러][울100%] 그레이 케이블 카라 스웨터,윤여은(yye),e-영업2,헤지스,여성,81,148,1,1,1,132636.363636364,66,73,,,,
2026-02-24,Total,TOTAL, , , , , , ,68,124,1,1,1,69363.6363636364,58,70,1,1,1,69363.6363636364
2026-02-24,오전,SLOT,DWPA5D811BK,[인기급상승][Plumping] 블랙 여성 스몰 포켓 와이드 다운 팬츠,차단비(danbi),e-영업1,더블플래그,골프,32,46,0,0,0,0,31,37,,,,
2026-02-24,오후,SLOT,IESW5F102CG,텍스쳐 라운드넥 가디건 차콜 그레이,허화연(h.hwayeon),e-영업1,일꼬르소,남성,37,78,1,1,1,69363.6363636364,28,33,1,1,1,69363.6363636364
2026-02-25,Total,TOTAL, , , , , , ,159,376,4,4,4,785090.909090909,130,147,4,4,4,785090.909090909
2026-02-25,오전,SLOT,WKSW4C805I2,[클리어런스][스테디셀러][클리어런스][울100%] 베이지 하우스체크 후드 집업 가디건,윤여은(yye),e-영업2,닥스,여성,59,154,2,2,2,574363.636363636,51,59,2,2,2,574363.636363636
2026-02-25,오후,SLOT,WSSW4DU01BK,[클리어런스][스테디셀러][울] 블랙 라운드넥 스웨터,윤여은(yye),e-영업2,헤지스,여성,100,222,2,2,2,210727.272727273,79,88,2,2,2,210727.272727273
2026-02-26,Total,TOTAL, , , , , , ,57,90,1,1,1,341363.636363636,46,50,,,,
2026-02-26,오전,SLOT,WSPA4D801BK,[클리어런스][스테디셀러][기모][스트레이트핏] 블랙 워싱 데님 팬츠,윤여은(yye),e-영업2,헤지스,여성,25,42,0,0,0,0,21,23,,,,
2026-02-26,오후,SLOT,WSCO4D105BK,[클리어런스][스테디셀러][캐시미어] 블랙 후드 더플 롱 코트,윤여은(yye),e-영업2,헤지스,여성,32,48,1,1,1,341363.636363636,25,27,,,,
2026-02-27,Total,TOTAL, , , , , , ,75,130,1,1,1,157700,46,60,1,1,1,157700
2026-02-27,오전,SLOT,WSTS4D900N2,[클리어런스][기모] 네이비 로고자수 후드 티셔츠,윤여은(yye),e-영업2,헤지스,여성,58,85,0,0,0,0,39,48,,,,
2026-02-27,오후,SLOT,DWSW5D613D3,[품절임박][CLASSY] 와인 여성 플래그 그래픽 포인트 긴팔 가디건,차단비(danbi),e-영업1,더블플래그,골프,17,45,1,1,1,157700,7,12,1,1,1,157700
2026-02-28,Total,TOTAL, , , , , , ,211,374,3,3,3,335000,129,155,1,1,1,99545.4545454545
2026-02-28,오전,SLOT,WSPA4D801IV,[클리어런스][스테디셀러][기모][스트레이트핏] 아이보리 워싱 데님 팬츠,윤여은(yye),e-영업2,헤지스,여성,131,236,2,2,2,199090.909090909,114,135,1,1,1,99545.4545454545
2026-02-28,오후,SLOT,WSSW4D908IV,[클리어런스][스테디셀러][울100%] 아이보리 케이블 하프집업 스웨터,윤여은(yye),e-영업2,헤지스,여성,83,138,1,1,1,135909.090909091,17,20,,,,
2026-03-01,Total,TOTAL, , , , , , ,197,346,1,1,1,75727.2727272727,176,193,1,1,1,75727.2727272727
2026-03-01,오전,SLOT,IESW5F003G2,브러쉬드 라운드넥 니트 그레이,허화연(h.hwayeon),e-영업1,일꼬르소,남성,132,213,1,1,1,75727.2727272727,123,129,1,1,1,75727.2727272727
2026-03-01,오후,SLOT,WSSW4D806N2,[클리어런스][스테디셀러][울100%] 네이비 해리 인타샤 라운드넥 스웨터,윤여은(yye),e-영업2,헤지스,여성,68,133,0,0,0,0,56,64,,,,
2026-03-02,Total,TOTAL, , , , , , ,273,435,4,4,4,600000,180,215,4,4,4,600000
2026-03-02,오전,SLOT,WSSH5A102IV,[가격인하][스테디셀러][면100%]아이보리 자수 긴소매 블라우스,윤여은(yye),e-영업2,헤지스,여성,211,348,4,4,4,600000,153,183,4,4,4,600000
2026-03-02,오후,SLOT,WSCO4D004N2,[클리어런스][스테디셀러][울100%] 네이비 스트랩 롱 코트,윤여은(yye),e-영업2,헤지스,여성,66,87,0,0,0,0,29,32,,,,
2026-03-03,Total,TOTAL, , , , , , ,32,48,0,0,0,0,29,31,,,,
2026-03-03,오전,SLOT,DBX4XX00136,[VIP] 아토베리어365 크림 80ml x 3개,이슬(slee0821),e-영업4,에스트라,뷰티,28,43,0,0,0,0,25,27,,,,
2026-03-03,오후,SLOT,DMTS6A301I2,[EXCLUSIVE] 베이지 빅체크 카라 티셔츠,이상희(ray),e-영업1,닥스,남성,4,5,0,0,0,0,4,4,,,,
2026-03-04,Total,TOTAL, , , , , , ,298,615,9,10,10,1627272.72727273,100,118,3,4,4,650909.090909091
2026-03-04,오전,SLOT,WSSW5AC11IV,[가격인하][스테디셀러][면100%]아이보리 케이블 긴소매 라운드넥 가디건,윤여은(yye),e-영업2,헤지스,여성,266,553,9,10,10,1627272.72727273,83,97,3,4,4,650909.090909091
2026-03-04,오후,SLOT,DMJU6A301N3,[EXCLUSIVE] 다크네이비 헤링턴 자켓,이상희(ray),e-영업1,닥스,남성,34,62,0,0,0,0,18,21,,,,
2026-03-05,Total,TOTAL, , , , , , ,318,609,6,6,6,3463636.36363636,220,249,3,3,3,1890000
2026-03-05,오전,SLOT,JNJU5D778BK,리얼레더 블루종 점퍼 - 블랙,허화연(h.hwayeon),e-영업1,질스튜어트 뉴욕,남성,144,308,5,5,5,3150000,109,127,3,3,3,1890000
2026-03-05,오후,SLOT,WSJA5B205BK,[가격인하][스테디셀러][트위드]블랙 라운드넥 면혼방 자켓,윤여은(yye),e-영업2,헤지스,여성,174,301,1,1,1,313636.363636364,111,122,,,,
2026-03-06,Total,TOTAL, , , , , , ,106,193,1,1,1,86545.4545454545,66,71,,,,
2026-03-06,오전,SLOT,DWTS5D712BK,[완판재입고][Range wear] 블랙 여성 라운딩 그래픽 포인트 맨투맨,차단비(danbi),e-영업1,더블플래그,골프,93,177,1,1,1,86545.4545454545,55,58,,,,
2026-03-06,오후,SLOT,DMTS6A501G2,[EXCLUSIVE] 그레이 플라켓 체크 배색 닥스훈트 카라 티셔츠,이상희(ray),e-영업1,닥스,남성,14,16,0,0,0,0,12,13,,,,
2026-03-07,Total,TOTAL, , , , , , ,144,274,9,9,9,1197000,93,106,7,7,7,931000
2026-03-07,오전,SLOT,IEJU6E102BK,숄 플라이트 MA-1 자켓 블랙,허화연(h.hwayeon),e-영업1,일꼬르소,남성,108,215,9,9,9,1197000,78,89,7,7,7,931000
2026-03-07,오후,SLOT,DMJU6A301I2,[EXCLUSIVE] 베이지 헤링턴 자켓,이상희(ray),e-영업1,닥스,남성,37,59,0,0,0,0,16,17,,,,
2026-03-08,Total,TOTAL, , , , , , ,85,139,0,0,0,0,54,62,,,,
2026-03-08,오전,SLOT,DWPA5D611WT,[품절임박][Signature] 화이트 여성 듀얼레터 부츠컷 팬츠,차단비(danbi),e-영업1,더블플래그,골프,71,116,0,0,0,0,43,49,,,,
2026-03-08,오후,SLOT,IESW5F101BK,램스울 텍스처 청키 가디건 블랙,허화연(h.hwayeon),e-영업1,일꼬르소,남성,14,23,0,0,0,0,11,13,,,,
2026-03-09,Total,TOTAL, , , , , , ,109,161,2,2,2,239818.181818182,64,74,1,1,1,119909.090909091
2026-03-09,오전,SLOT,WSSH5BC20N2,[스테디셀러][면]네이비 런던 스트라이프 슬림핏 긴소매 셔츠,윤여은(yye),e-영업2,헤지스,여성,90,134,2,2,2,239818.181818182,56,65,1,1,1,119909.090909091
2026-03-09,오후,SLOT,DMSW6A301N2,[EXCLUSIVE] 네이비 투톤 조직물 긴팔 스웨터,이상희(ray),e-영업1,닥스,남성,19,27,0,0,0,0,8,9,,,,
2026-03-10,Total,TOTAL, , , , , , ,99,170,1,1,1,163545.454545455,61,72,,,,
2026-03-10,오전,SLOT,WSSW5AC11N2,[가격인하][스테디셀러][면100%]네이비 케이블 긴소매 라운드넥 가디건,윤여은(yye),e-영업2,헤지스,여성,77,135,1,1,1,163545.454545455,55,64,,,,
2026-03-10,오후,SLOT,DMTS6A501N2,[EXCLUSIVE] 네이비 플라켓 체크 배색 닥스훈트 카라 티셔츠,이상희(ray),e-영업1,닥스,남성,23,35,0,0,0,0,7,8,,,,
2026-03-11,Total,TOTAL, , , , , , ,80,137,3,3,3,378818.181818182,59,68,2,2,2,252545.454545455
2026-03-11,오전,SLOT,WSSW5AC13N2,[가격인하][스테디셀러][면100%]네이비 케이블 라운드넥 베스트,윤여은(yye),e-영업2,헤지스,여성,58,102,3,3,3,378818.181818182,37,42,2,2,2,252545.454545455
2026-03-11,오후,SLOT,D1AKXX00300,[VIP임직원전용]메타그린 슬림업 90일 구성(본품 30일x3개 + 15일 추가),이슬(slee0821),e-영업4,바이탈뷰티,뷰티,22,35,0,0,0,0,22,26,,,,
2026-03-12,Total,TOTAL, , , , , , ,220,379,6,8,8,2159272.72727273,150,169,4,6,6,1704909.09090909
2026-03-12,오전,SLOT,WSJA5BP22N2,[스테디셀러][린넨]네이비 테일러드 자켓,윤여은(yye),e-영업2,헤지스,여성,140,226,5,7,7,1590272.72727273,91,103,3,5,5,1135909.09090909
2026-03-12,오후,SLOT,WKJU5AE13I1,[가격인하][스테디셀러][퀼팅]라이트베이지 체크 배색 클래식 숏 퀼팅 점퍼,윤여은(yye),e-영업2,닥스,여성,80,153,1,1,1,569000,59,66,1,1,1,569000
2026-03-13,Total,TOTAL, , , , , , ,104,160,0,0,0,0,80,96,,,,
2026-03-13,오전,SLOT,DWPA6B214BK,[리뷰이벤트][BEST][부츠컷] 블랙 여성 스트레치 밴드 데님 부츠컷 팬츠,손나슬(naseulll),e-영업1,더블플래그,골프,65,108,0,0,0,0,48,60,,,,
2026-03-13,오후,SLOT,IETS6E103G2,코어 와플 후드 집업 그레이,유대규(yoodk0706),e-영업1,일꼬르소,남성,39,52,0,0,0,0,32,36,,,,
2026-03-14,Total,TOTAL, , , , , , ,210,447,1,1,1,139000,146,161,,,,
2026-03-14,오전,SLOT,HSPA5BC85N1,[가격인하][데님][세미와이드]라이트네이비 에센셜 데님 팬츠,윤여은(yye),e-영업2,헤지스,여성,170,389,1,1,1,139000,112,126,,,,
2026-03-14,오후,SLOT,IEPA6E401N3,아카이브 인디고 스트레이트 데님 팬츠 다크 네이비,유대규(yoodk0706),e-영업1,일꼬르소,남성,40,58,0,0,0,0,34,35,,,,
2026-03-15,Total,TOTAL, , , , , , ,113,230,5,6,6,513818.181818182,82,102,4,5,5,351000
2026-03-15,오전,SLOT,IETS5F201CG,워시드 에센셜 스웻 셔츠 차콜 그레이,허화연(h.hwayeon),e-영업1,일꼬르소,남성,78,148,3,4,4,188181.818181818,65,80,3,4,4,188181.818181818
2026-03-15,오후,SLOT,DMSW6A301G2,[EXCLUSIVE] 그레이 투톤 조직물 긴팔 스웨터,이상희(ray),e-영업1,닥스,남성,35,82,2,2,2,325636.363636364,17,22,1,1,1,162818.181818182
2026-03-16,Total,TOTAL, , , , , , ,161,294,3,3,3,910654.545454545,127,146,3,3,3,910654.545454545
2026-03-16,오전,SLOT,DWJU6B211B1,[품절임박][데일리 코디] 라이트 블루 여성 라이트 워싱 데님 점퍼,차단비(danbi),e-영업1,더블플래그,골프,64,104,1,1,1,199200,50,57,1,1,1,199200
2026-03-16,오후,SLOT,HSJA5D901K2,[역시즌특가]라운드넥 체크 트위드 자켓 카키,윤여은(yye),e-영업1,헤지스,여성,99,190,2,2,2,711454.545454545,79,89,2,2,2,711454.545454545
2026-03-17,Total,TOTAL, , , , , , ,144,266,5,5,5,726818.181818182,71,90,5,5,5,726818.181818182
2026-03-17,오전,SLOT,DMTS6A501IV,[EXCLUSIVE] 아이보리 플라켓 체크 배색 닥스훈트 카라 티셔츠,이상희(ray),e-영업1,닥스,남성,17,34,0,0,0,0,14,17,,,,
2026-03-17,오후,SLOT,HSPA5B487WT,[가격인하][데님][와이드]화이트 밴딩 헤지데님 팬츠,윤여은(yye),e-영업2,헤지스,여성,127,232,5,5,5,726818.181818182,57,73,5,5,5,726818.181818182
2026-03-18,Total,TOTAL, , , , , , ,179,375,5,5,5,841454.545454545,129,156,4,4,4,434909.090909091
2026-03-18,오전,SLOT,HSJA6B205BK,[시즌오프]트위드 자켓 블랙,김은지(ej.kim),e-영업1,헤지스,여성,78,140,1,1,1,406545.454545455,54,63,,,,
2026-03-18,오후,SLOT,WSSW4D810G1,[클리어런스][스테디셀러][울100%] 그레이 케이블 카라 스웨터,윤여은(yye),e-영업2,헤지스,여성,101,235,4,4,4,434909.090909091,75,93,4,4,4,434909.090909091
2026-03-19,Total,TOTAL, , , , , , ,165,300,6,6,6,692727.272727273,111,133,4,4,4,112363.636363636
2026-03-19,오전,SLOT,HSSW6A101BK,트위드 가디건 블랙,윤여은(yye),e-영업1,헤지스,여성,122,202,2,2,2,580363.636363636,70,79,,,,
2026-03-19,오후,SLOT,ESPBXX00001,[품절대란] 1초 데미지케어 마블헤어팩/ LPP 단백질폭탄 미용실 클리닉 극손상모 복구 트리트먼트 300g,이슬(slee0821),e-영업4,바이오레시피,뷰티,43,98,4,4,4,112363.636363636,41,54,4,4,4,112363.636363636
2026-03-20,Total,TOTAL, , , , , , ,193,319,10,11,11,1059272.72727273,147,172,8,9,9,786090.909090909
2026-03-20,오전,SLOT,WSSH4DC79IV,[클리어런스][스테디셀러]아이보리 포켓 포인트 긴소매 셔츠,윤여은(yye),e-영업2,헤지스,여성,152,234,8,9,9,659454.545454545,115,134,7,8,8,586181.818181818
2026-03-20,오후,SLOT,HSDR5BP60N3,네이비 스트랩 반소매 원피스,윤여은(yye),e-영업2,헤지스,여성,46,85,2,2,2,399818.181818182,34,38,1,1,1,199909.090909091
2026-03-21,Total,TOTAL, , , , , , ,99,239,2,2,2,689954.545454545,82,101,2,2,2,689954.545454545
2026-03-21,오전,SLOT,DLJU4D911BK,[클리어런스][2WAY] 블랙 탈착 니트후드 베스트&숏 경량패딩 점퍼,윤여은(yye),e-영업2,닥스,여성,81,196,1,1,1,518090.909090909,69,81,1,1,1,518090.909090909
2026-03-21,오후,SLOT,DMPA6B304I1,[EXCLUSIVE] 라이트베이지 스트레치 치노 팬츠,박성호(park.sh),e-영업1,닥스,남성,18,43,1,1,1,171863.636363636,13,20,1,1,1,171863.636363636
2026-03-22,Total,TOTAL, , , , , , ,115,225,2,2,2,190909.090909091,97,122,1,1,1,95454.5454545454
2026-03-22,오전,SLOT,WKSW4D903I2,[클리어런스][스테디셀러][캐시미어100%] 베이지 멜란지 케이블 포인트 하프넥 스웨터,윤여은(yye),e-영업2,닥스,여성,77,148,0,0,0,0,65,71,,,,
2026-03-22,오후,SLOT,K216XX00780,[VIP][LF단독구성] 윤조 에센스 90ML 기획세트+증정,이슬(slee0821),e-영업4,설화수,뷰티,40,77,2,2,2,190909.090909091,34,51,1,1,1,95454.5454545454
2026-03-23,Total,TOTAL, , , , , , ,253,433,3,3,3,465945.454545455,146,166,1,1,1,163545.454545455
2026-03-23,오전,SLOT,DWPA6B211BK,[품절임박][베럴핏] 블랙 여성 스트레치 밴드 베럴 핏 팬츠,차단비(danbi),e-영업1,더블플래그,골프,50,91,2,2,2,302400,38,47,,,,
2026-03-23,오후,SLOT,WSSW5AC11IV,[가격인하][스테디셀러][면100%]아이보리 케이블 긴소매 라운드넥 가디건,윤여은(yye),e-영업2,헤지스,여성,206,342,1,1,1,163545.454545455,111,119,1,1,1,163545.454545455
2026-03-24,Total,TOTAL, , , , , , ,167,261,1,1,1,317181.818181818,123,144,1,1,1,317181.818181818
2026-03-24,오전,SLOT,WSJA5B205BK,[가격인하][스테디셀러][트위드]블랙 라운드넥 면혼방 자켓,윤여은(yye),e-영업2,헤지스,여성,125,180,1,1,1,317181.818181818,101,117,1,1,1,317181.818181818
2026-03-24,오후,SLOT,WSDR5B301B3,[스테디셀러][데님]딥블루 헤지데님 티어드 반소매 원피스,윤여은(yye),e-영업2,헤지스,여성,44,81,0,0,0,0,24,27,,,,
2026-03-25,Total,TOTAL, , , , , , ,121,166,0,0,0,0,90,100,,,,
2026-03-25,오전,SLOT,JNJU5D778BK,리얼레더 블루종 점퍼 - 블랙,허화연(h.hwayeon),e-영업1,질스튜어트 뉴욕,남성,93,124,0,0,0,0,84,94,,,,
2026-03-25,오후,SLOT,DWTS6B990P2,[리뷰이벤트][품절임박][Mongster Collabo] 핑크 여성 긴팔 엘보 몽스터 그래픽 긴팔 티,손나슬(naseulll),e-영업1,더블플래그,골프,28,42,0,0,0,0,6,6,,,,
2026-03-26,Total,TOTAL, , , , , , ,144,205,3,3,3,440409.090909091,131,157,3,3,3,440409.090909091
2026-03-26,오전,SLOT,WSSH5A102IV,[가격인하][스테디셀러][면100%]아이보리 자수 긴소매 블라우스,윤여은(yye),e-영업2,헤지스,여성,95,137,2,2,2,301636.363636364,89,108,2,2,2,301636.363636364
2026-03-26,오후,SLOT,K216XX00769,[VIP] 탄력 3종 세트 (자음수 150ml + 자음유액 125ml + 탄력크림50ml)+증정,이슬(slee0821),e-영업4,설화수,뷰티,49,68,1,1,1,138772.727272727,42,49,1,1,1,138772.727272727
2026-03-27,Total,TOTAL, , , , , , ,93,199,4,5,5,1263636.36363636,72,86,4,5,5,1263636.36363636
2026-03-27,오전,SLOT,JNSH5C112B3,샴브레이 데님셔츠 - 인디고블루,허화연(h.hwayeon),e-영업1,질스튜어트 뉴욕,남성,21,28,0,0,0,0,18,22,,,,
2026-03-27,오후,SLOT,WKSW4C805I2,[클리어런스][스테디셀러][클리어런스][울100%] 베이지 하우스체크 후드 집업 가디건,윤여은(yye),e-영업2,닥스,여성,73,171,4,5,5,1263636.36363636,55,64,4,5,5,1263636.36363636
2026-03-28,Total,TOTAL, , , , , , ,109,203,11,11,12,217090.909090909,75,93,11,11,12,217090.909090909
2026-03-28,오전,SLOT,M506XX00241,[1+1] 맥퀸뉴욕 다크스팟제로 트라넥삼산 기미크림 대용량 100g/ 잡티 미백 PDRN/ 기미 색소침착 114.53% 개선 임상,이슬(slee0821),e-영업4,맥퀸뉴욕,뷰티,41,93,11,11,12,217090.909090909,40,50,11,11,12,217090.909090909
2026-03-28,오후,SLOT,HSPA5BC85B1,[가격인하][데님][세미와이드]라이트블루 에센셜 데님 팬츠,윤여은(yye),e-영업2,헤지스,여성,70,110,0,0,0,0,37,43,,,,
2026-03-29,Total,TOTAL, , , , , , ,125,214,2,2,2,192545.454545455,107,124,2,2,2,192545.454545455
2026-03-29,오전,SLOT,IEPA6E406BK,더티 페인팅 워시드 와이드 데님 팬츠 블랙,유대규(yoodk0706),e-영업1,일꼬르소,남성,31,47,0,0,0,0,28,34,,,,
2026-03-29,오후,SLOT,WSSW4DU01BK,[클리어런스][스테디셀러][울] 블랙 라운드넥 스웨터,윤여은(yye),e-영업2,헤지스,여성,96,167,2,2,2,192545.454545455,81,90,2,2,2,192545.454545455
2026-03-30,Total,TOTAL, , , , , , ,125,206,0,0,0,0,82,91,,,,
2026-03-30,오전,SLOT,DLJA5D920I3,다크베이지 스티치 배색 솔리드 트렌치 자켓,윤여은(yye),e-영업1,닥스,여성,78,137,0,0,0,0,51,54,,,,
2026-03-30,오후,SLOT,DMJU6A301N3,[EXCLUSIVE] 다크네이비 헤링턴 자켓,이상희(ray),e-영업1,닥스,남성,49,69,0,0,0,0,33,37,,,,
2026-03-31,Total,TOTAL, , , , , , ,129,215,3,3,3,888272.727272727,86,96,2,2,2,507090.909090909
2026-03-31,오전,SLOT,WSDR5AC11N2,[가격인하][스테디셀러]네이비 클래식 셔츠형 치노 긴소매 원피스,윤여은(yye),e-영업2,헤지스,여성,59,94,2,2,2,507090.909090909,49,56,2,2,2,507090.909090909
2026-03-31,오후,SLOT,HSJU6A104BK,디테처블 헌팅점퍼 블랙,윤여은(yye),e-영업1,헤지스,여성,72,121,1,1,1,381181.818181818,38,40,,,,
2026-04-01,Total,TOTAL, , , , , , ,101,170,1,1,1,290181.818181818,76,94,1,1,1,290181.818181818
2026-04-01,오전,SLOT,HSDR6A203N2,헤지스 데님 프린트 원피스 네이비,윤여은(yye),e-영업1,헤지스,여성,73,121,1,1,1,290181.818181818,54,64,1,1,1,290181.818181818
2026-04-01,오후,SLOT,HSJU6A102IV,후드 숏 퀼팅점퍼 아이보리,윤여은(yye),e-영업1,헤지스,여성,29,49,0,0,0,0,23,30,,,,
